id,sentence,sense_keys,glosses,target
d006.s018.t003,"The advantage , obviously , consists in the fact that the players will begin the following [TGT] phase [TGT] of the Championship without cards that could threaten their participation in a future game .","['phase%1:26:00::', 'phase%1:28:00::', 'phase%1:28:01::', 'phase%1:07:00::']","['(physical chemistry) a distinct state of matter in a system; matter that is identical in chemical composition and physical state and separated from other material by the phase boundary', 'any distinct time period in a sequence of events', 'a particular point in the time of a cycle; measured from some arbitrary zero and expressed as an angle', ""(astronomy) the particular appearance of a body's state of illumination (especially one of the recurring shapes of the part of Earth's moon that is illuminated by the sun)""]",[1]
d006.s018.t004,"The advantage , obviously , consists in the fact that the players will begin the following phase of the [TGT] Championship [TGT] without cards that could threaten their participation in a future game .","['championship%1:26:00::', 'championship%1:11:00::', 'championship%1:04:00::']","['the status of being a champion', 'a competition at which a champion is chosen', 'the act of providing approval and support']",[1]
d006.s018.t005,"The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without [TGT] cards [TGT] that could threaten their participation in a future game .","['card%1:10:03::', 'card%1:10:06::', 'card%1:10:05::', 'card%1:27:00::', 'card%1:18:00::', 'card%1:06:01::', 'card%1:10:01::', 'card%1:10:04::', 'card%1:06:00::', 'card%1:10:02::', 'card%1:10:00::']","['(baseball) a list of batters in the order in which they will bat', '(golf) a record of scores (as in golf)', 'a list of dishes available at a restaurant', 'thin cardboard, usually rectangular', 'a witty amusing person who makes jokes', ""a printed circuit that can be inserted into expansion slots in a computer to increase the computer's capabilities"", 'a card certifying the identity of the bearer', 'a printed or written greeting that is left to indicate that you have visited', 'one of a set of small pieces of stiff paper marked in various ways and used for playing games or for telling fortunes', 'a sign posted in a public place as an advertisement', 'a rectangular piece of stiff paper used to send messages (may have printed greetings or pictures)']",[3]
d006.s018.t006,"The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their [TGT] participation [TGT] in a future game .","['participation%1:26:00::', 'participation%1:04:00::']","['the condition of sharing in common with others (as fellows or partners etc.)', 'the act of sharing in the activities of a group']",[1]
d006.s018.t007,"The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future [TGT] game [TGT] .","['game%1:06:00::', 'game%1:13:00::', 'game%1:04:02::', 'game%1:04:03::', 'game%1:05:00::', 'game%1:04:00::', 'game%1:23:00::', 'game%1:09:00::', 'game%1:04:01::', 'game%1:04:04::', 'game%1:28:00::']","['the game equipment needed in order to play a particular game', 'the flesh of wild animals that is used for food', 'your occupation or line of work', 'a single play of a sport or other contest', 'animal hunted for food or sport', 'a contest with rules to determine a winner', '(games) the score at a particular point or the score needed to win', 'a secret scheme to do something (especially something underhand or illegal)', 'an amusement or pastime', 'frivolous or trifling behavior', '(tennis) a division of play during which one player serves']",[3]
d006.s019.t000,"But it is about a long [TGT] term [TGT] advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .","['term%1:10:02::', 'term%1:10:00::', 'term%1:06:00::', 'term%1:09:00::', 'term%1:28:01::', 'term%1:28:00::', 'term%1:10:01::']","['(usually plural) a statement of what is required as part of an agreement', 'a word or expression used for some particular thing', '(architecture) a statue or a human bust or an animal carved out of the top of a square pillar; originally used as a boundary marker in ancient Rome', 'any distinct quantity contained in a polynomial', 'the end of gestation or point at which birth is imminent', 'a limited period of time', 'one of the substantive phrases in a logical proposition']",[5]
d006.s019.t001,"But it is about a long term [TGT] advantage [TGT] , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .","['advantage%1:23:00::', 'advantage%1:07:01::', 'advantage%1:07:00::']","['(tennis) first point scored after deuce', 'benefit resulting from some event or action', 'the quality of having a superior or more favorable position']",[1]
d006.s019.t002,"But it is about a long term advantage , with a certain [TGT] degree [TGT] of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .","['degree%1:07:00::', 'degree%1:07:01::', 'degree%1:10:00::', 'degree%1:26:01::', 'degree%1:23:03::', 'degree%1:09:00::', 'degree%1:23:00::']","['a position on a scale of intensity or amount or quality', 'the seriousness of something (e.g., a burn or crime)', 'an award conferred by a college or university signifying that the recipient has satisfactorily completed a course of study', 'a specific identifiable position in a continuum or series or especially in a process', 'a unit of temperature on a specified scale', 'the highest power of a term or variable', 'a measure for arcs and angles']",[3]
d006.s019.t003,"But it is about a long term advantage , with a certain degree of [TGT] indetermination [TGT] , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .",['indetermination%1:07:00::'],['the quality of being vague and poorly defined'],[0]
d006.s019.t004,"But it is about a long term advantage , with a certain degree of indetermination , because the [TGT] team [TGT] can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .","['team%1:14:00::', 'team%1:14:01::']","['a cooperative unit (especially in sports)', 'two or more draft animals that work together to pull something']",[0]
